Incident_ID,Date,User,Threat_Type,Severity,Status,Country,Device,Source,Response_Time_Minutes
6561,2025-03-20,user120,Brute Force,Low,Open,Singapore,Mobile,Identity Provider,306
6562,2025-10-13,user371,Ransomware,Medium,Closed,UK,Cloud VM,Endpoint,338
6563,2025-05-25,user435,Data Exfiltration,Low,Investigating,UAE,Mobile,Endpoint,83
6564,2025-08-10,user309,Malware,Low,Investigating,Japan,Laptop,Endpoint,399
6565,2025-06-23,user116,Insider Threat,Critical,Investigating,UK,Desktop,SIEM,168
6566,2025-05-11,user224,Data Exfiltration,Medium,Escalated,UK,Desktop,SIEM,719
6567,2025-09-04,user200,Malware,Medium,Escalated,Japan,Laptop,Firewall,369
6568,2026-01-20,user172,Ransomware,High,Investigating,UK,Laptop,Firewall,616
6569,2026-02-05,user219,DDoS,Critical,Closed,Australia,Server,Web Gateway,465
6570,2025-09-30,user27,Data Exfiltration,Low,Escalated,USA,Cloud VM,Identity Provider,412
6571,2025-01-21,user356,Credential Attack,Low,Escalated,Germany,Laptop,Email,443
6572,2025-01-24,user63,Insider Threat,Medium,Investigating,Germany,Cloud VM,Web Gateway,384
6573,2025-04-05,user475,Malware,Low,Investigating,Canada,Desktop,Firewall,9
6574,2025-02-17,user178,Phishing,Medium,Investigating,Germany,Mobile,Web Gateway,67
6575,2025-12-27,user269,Data Exfiltration,High,Open,Netherlands,Cloud VM,Endpoint,351
6576,2025-09-27,user368,Insider Threat,High,Closed,Singapore,Server,Firewall,274
6577,2025-11-21,user288,Brute Force,Medium,Escalated,Japan,Cloud VM,Identity Provider,499
6578,2025-05-14,user69,Insider Threat,High,Closed,Japan,Laptop,Identity Provider,315
6579,2025-04-20,user197,Ransomware,High,Investigating,Singapore,Cloud VM,Firewall,604
6580,2025-09-11,user454,Insider Threat,Low,Escalated,Netherlands,Mobile,SIEM,190
6581,2026-01-26,user163,Credential Attack,Low,Open,Australia,Cloud VM,Email,561
6582,2025-07-26,user494,Brute Force,Medium,Investigating,Australia,Laptop,Email,621
6583,2025-04-24,user348,Ransomware,High,Escalated,UAE,Laptop,Identity Provider,662
6584,2025-10-16,user316,Ransomware,Medium,Closed,Germany,Mobile,Email,25
6585,2025-01-05,user371,Ransomware,High,Investigating,Japan,Mobile,Endpoint,330
6586,2025-02-07,user411,Brute Force,Medium,Open,Australia,Desktop,Endpoint,47
6587,2025-10-16,user368,Credential Attack,Medium,Closed,India,Laptop,Firewall,324
6588,2026-02-18,user209,DDoS,High,Open,Japan,Mobile,Endpoint,582
6589,2025-12-03,user148,Malware,Medium,Closed,Singapore,Mobile,Firewall,548
6590,2025-01-08,user199,Credential Attack,Low,Investigating,India,Laptop,Email,472
6591,2025-02-09,user427,Credential Attack,High,Closed,UAE,Laptop,Web Gateway,475
6592,2025-02-21,user271,DDoS,Medium,Escalated,Japan,Laptop,Web Gateway,481
6593,2025-09-01,user410,Credential Attack,Medium,Open,Singapore,Cloud VM,Endpoint,463
6594,2025-06-26,user313,Ransomware,Medium,Escalated,India,Laptop,Email,21
6595,2025-07-24,user327,Brute Force,Medium,Open,India,Cloud VM,Identity Provider,478
6596,2025-01-29,user33,Credential Attack,Low,Escalated,Singapore,Laptop,Web Gateway,13
6597,2025-07-13,user49,Phishing,Medium,Investigating,Germany,Mobile,Email,11
6598,2025-09-13,user32,Phishing,Low,Closed,UK,Desktop,Identity Provider,124
6599,2025-03-28,user360,Data Exfiltration,Medium,Closed,Japan,Laptop,Firewall,103
6600,2026-01-17,user19,Malware,Critical,Open,Netherlands,Laptop,Identity Provider,392
6601,2025-10-17,user101,DDoS,High,Open,India,Mobile,SIEM,451
6602,2025-11-12,user266,Brute Force,High,Open,USA,Server,Web Gateway,317
6603,2025-02-10,user42,Data Exfiltration,Low,Closed,Netherlands,Desktop,Identity Provider,160
6604,2025-07-05,user58,Data Exfiltration,Low,Closed,Japan,Server,Web Gateway,651
6605,2025-07-17,user63,Data Exfiltration,Medium,Open,USA,Mobile,Email,164
6606,2026-02-21,user168,DDoS,High,Escalated,Australia,Server,Email,165
6607,2025-12-28,user142,Ransomware,Critical,Open,Netherlands,Desktop,Firewall,274
6608,2025-11-22,user269,Phishing,Low,Escalated,Australia,Cloud VM,Firewall,7
6609,2025-03-29,user151,Ransomware,Critical,Closed,Singapore,Desktop,Endpoint,388
6610,2025-04-02,user117,Malware,Medium,Investigating,Canada,Cloud VM,SIEM,514
6611,2025-03-05,user433,Credential Attack,Low,Closed,India,Mobile,Email,711
6612,2025-04-16,user316,Ransomware,Low,Open,Netherlands,Mobile,SIEM,440
6613,2026-01-10,user403,Brute Force,Low,Closed,UK,Cloud VM,Identity Provider,505
6614,2025-10-11,user6,Brute Force,Critical,Open,India,Server,Web Gateway,447
6615,2025-04-28,user17,Data Exfiltration,Medium,Escalated,Singapore,Desktop,Web Gateway,392
6616,2025-01-17,user324,Ransomware,Critical,Escalated,Canada,Cloud VM,Web Gateway,76
6617,2025-11-23,user22,DDoS,High,Escalated,USA,Mobile,Firewall,614
6618,2025-06-17,user443,DDoS,Critical,Investigating,Netherlands,Server,Identity Provider,316
6619,2025-07-28,user177,Brute Force,Medium,Open,Germany,Mobile,Email,357
6620,2025-04-12,user131,Ransomware,Medium,Closed,UK,Cloud VM,SIEM,225
6621,2025-03-16,user480,Ransomware,High,Escalated,Singapore,Server,Firewall,552
6622,2025-11-20,user149,Ransomware,Medium,Investigating,Japan,Server,SIEM,710
6623,2025-06-06,user176,DDoS,Medium,Closed,India,Laptop,Endpoint,663
6624,2025-02-21,user436,DDoS,Low,Escalated,Australia,Cloud VM,Firewall,372
6625,2025-04-14,user284,Ransomware,Critical,Closed,UK,Desktop,Firewall,345
6626,2026-01-06,user126,Credential Attack,Low,Escalated,Netherlands,Desktop,Endpoint,541
6627,2025-11-03,user494,Data Exfiltration,High,Escalated,Australia,Server,Web Gateway,654
6628,2025-03-18,user341,Phishing,Critical,Closed,Japan,Cloud VM,Email,120
6629,2025-04-14,user120,Brute Force,Medium,Open,Japan,Laptop,Firewall,693
6630,2025-08-22,user247,Phishing,Low,Investigating,USA,Laptop,Email,369
6631,2026-01-19,user396,Malware,Medium,Closed,Germany,Laptop,Firewall,254
6632,2025-11-09,user140,Ransomware,Medium,Open,Australia,Cloud VM,SIEM,419
6633,2025-06-22,user20,Malware,Medium,Escalated,Australia,Laptop,Firewall,454
6634,2026-02-24,user381,Ransomware,Low,Investigating,USA,Laptop,Identity Provider,623
6635,2025-10-13,user425,Malware,Low,Investigating,Canada,Desktop,Email,41
6636,2025-03-13,user236,Brute Force,Low,Open,Singapore,Server,SIEM,584
6637,2025-05-29,user75,Brute Force,Medium,Closed,Netherlands,Laptop,Identity Provider,543
6638,2025-03-30,user196,Credential Attack,Critical,Escalated,UAE,Mobile,Identity Provider,236
6639,2025-12-22,user329,Malware,Low,Closed,USA,Laptop,SIEM,352
6640,2025-04-28,user441,Brute Force,Critical,Investigating,USA,Server,Endpoint,447
6641,2026-01-05,user459,DDoS,Low,Closed,India,Mobile,Identity Provider,268
6642,2026-01-10,user196,Malware,Low,Closed,Netherlands,Desktop,Identity Provider,523
6643,2026-01-17,user33,Data Exfiltration,Medium,Closed,Netherlands,Cloud VM,Firewall,323
6644,2025-01-27,user183,DDoS,Medium,Investigating,Germany,Cloud VM,Web Gateway,304
6645,2025-09-08,user450,Insider Threat,Low,Escalated,UK,Server,Firewall,626
6646,2025-08-23,user468,Ransomware,Low,Investigating,Australia,Server,Identity Provider,307
6647,2025-01-14,user373,DDoS,Low,Open,India,Laptop,Firewall,656
6648,2025-10-30,user313,Data Exfiltration,Low,Escalated,UAE,Cloud VM,Firewall,291
6649,2025-07-10,user107,Phishing,High,Escalated,Japan,Cloud VM,SIEM,398
6650,2025-03-07,user500,Data Exfiltration,Medium,Closed,Germany,Cloud VM,Firewall,252
6651,2026-01-10,user428,Phishing,Low,Closed,Australia,Server,Endpoint,614
6652,2025-06-21,user441,Ransomware,High,Investigating,Singapore,Desktop,SIEM,504
6653,2025-12-09,user383,Credential Attack,Low,Investigating,UK,Server,Firewall,548
6654,2026-01-04,user431,Brute Force,High,Open,Germany,Laptop,Identity Provider,124
6655,2025-02-02,user228,Insider Threat,Low,Closed,Germany,Server,Web Gateway,205
6656,2025-07-30,user73,DDoS,High,Closed,USA,Server,Email,352
6657,2025-08-08,user297,DDoS,Low,Escalated,Netherlands,Mobile,Email,473
6658,2025-02-05,user119,Insider Threat,Critical,Closed,Australia,Cloud VM,Identity Provider,603
6659,2025-02-12,user468,Phishing,Critical,Investigating,Netherlands,Desktop,Firewall,448
6660,2025-03-23,user370,Brute Force,Low,Escalated,Canada,Desktop,Identity Provider,211
6661,2025-03-05,user221,Malware,High,Open,Japan,Cloud VM,Endpoint,567
6662,2025-08-04,user339,Brute Force,Medium,Closed,UAE,Mobile,Firewall,110
6663,2025-06-11,user114,Data Exfiltration,Medium,Closed,India,Cloud VM,SIEM,367
6664,2025-01-19,user424,Data Exfiltration,Medium,Open,UK,Cloud VM,Firewall,410
6665,2025-09-23,user169,DDoS,Low,Escalated,Canada,Cloud VM,Endpoint,215
6666,2025-02-20,user393,Malware,Low,Escalated,Netherlands,Server,Firewall,34
6667,2025-03-29,user199,Ransomware,Low,Open,Singapore,Laptop,Identity Provider,256
6668,2026-01-20,user210,Credential Attack,Low,Investigating,USA,Cloud VM,Firewall,180
6669,2025-03-16,user305,Malware,Medium,Investigating,Singapore,Laptop,Endpoint,716
6670,2025-02-01,user429,Brute Force,High,Closed,Japan,Cloud VM,SIEM,85
6671,2025-11-28,user344,DDoS,Medium,Investigating,Canada,Server,Endpoint,35
6672,2025-01-03,user238,DDoS,High,Escalated,UAE,Mobile,Firewall,129
6673,2025-11-28,user455,DDoS,High,Investigating,USA,Cloud VM,Endpoint,104
6674,2025-07-25,user126,Credential Attack,High,Investigating,Germany,Desktop,Identity Provider,448
6675,2025-04-11,user21,Insider Threat,Medium,Investigating,UAE,Cloud VM,SIEM,418
6676,2025-01-29,user233,Phishing,Low,Investigating,India,Mobile,Identity Provider,395
6677,2025-08-07,user219,Phishing,Critical,Investigating,India,Cloud VM,Firewall,156
6678,2025-08-07,user42,Phishing,Medium,Escalated,Australia,Server,Identity Provider,219
6679,2025-03-11,user198,DDoS,Medium,Open,Canada,Laptop,Endpoint,693
6680,2025-05-20,user8,DDoS,Low,Escalated,Netherlands,Server,Web Gateway,220
6681,2025-06-12,user299,Data Exfiltration,Low,Open,USA,Cloud VM,Identity Provider,707
6682,2025-03-21,user4,Brute Force,Low,Closed,Netherlands,Cloud VM,Email,611
6683,2025-04-21,user364,Ransomware,Medium,Open,Netherlands,Cloud VM,Web Gateway,230
6684,2025-10-14,user431,Malware,Critical,Escalated,Japan,Desktop,Email,428
6685,2025-06-20,user2,Malware,High,Open,UAE,Server,SIEM,436
6686,2026-01-17,user5,Malware,Medium,Escalated,UAE,Server,Identity Provider,133
6687,2025-03-06,user211,Ransomware,Low,Open,Australia,Desktop,Identity Provider,535
6688,2025-11-11,user116,Ransomware,Medium,Escalated,Singapore,Server,Identity Provider,87
6689,2025-09-07,user486,Brute Force,Low,Closed,USA,Cloud VM,SIEM,301
6690,2025-10-19,user126,Malware,Low,Closed,UAE,Mobile,Endpoint,357
6691,2025-06-25,user316,Credential Attack,Critical,Escalated,Australia,Laptop,Email,536
6692,2025-03-07,user165,Data Exfiltration,High,Escalated,Australia,Laptop,SIEM,224
6693,2025-11-02,user57,Brute Force,Low,Open,Australia,Server,Web Gateway,714
6694,2025-04-10,user212,Ransomware,Medium,Closed,Canada,Laptop,Endpoint,346
6695,2025-01-13,user97,Credential Attack,Low,Open,UAE,Server,Web Gateway,430
6696,2025-11-21,user493,Brute Force,Low,Investigating,Canada,Mobile,Identity Provider,327
6697,2025-06-05,user363,DDoS,Medium,Open,Netherlands,Mobile,Endpoint,634
6698,2025-10-13,user338,Ransomware,Low,Closed,Australia,Server,Web Gateway,561
6699,2025-09-08,user491,Brute Force,Low,Open,Australia,Laptop,Endpoint,71
6700,2025-06-24,user34,Credential Attack,Low,Escalated,Australia,Laptop,Web Gateway,683
6701,2025-08-01,user166,Data Exfiltration,Medium,Escalated,Germany,Cloud VM,SIEM,277
6702,2025-05-31,user246,Brute Force,Low,Investigating,USA,Desktop,Firewall,249
6703,2025-11-25,user411,Credential Attack,Low,Open,India,Mobile,Firewall,474
6704,2025-03-11,user313,Brute Force,Medium,Escalated,Australia,Mobile,Endpoint,48
6705,2025-08-04,user419,Brute Force,Medium,Closed,Japan,Desktop,Endpoint,389
6706,2025-08-14,user438,Brute Force,Medium,Investigating,USA,Laptop,Identity Provider,705
6707,2025-10-14,user129,Credential Attack,Medium,Open,USA,Cloud VM,Endpoint,61
6708,2025-01-07,user112,DDoS,Low,Closed,Australia,Cloud VM,Endpoint,493
6709,2026-01-12,user351,Malware,Critical,Escalated,Germany,Desktop,Email,221
6710,2025-02-10,user341,Phishing,Medium,Escalated,Canada,Mobile,Identity Provider,373
6711,2025-02-19,user432,DDoS,Medium,Escalated,Japan,Mobile,Web Gateway,567
6712,2025-09-20,user156,Insider Threat,High,Escalated,Japan,Server,SIEM,599
6713,2025-09-02,user44,Malware,Low,Open,UAE,Cloud VM,Firewall,431
6714,2025-02-04,user332,Phishing,Critical,Closed,Germany,Cloud VM,Firewall,103
6715,2025-01-11,user276,Credential Attack,Critical,Escalated,Netherlands,Mobile,SIEM,537
6716,2025-08-06,user278,DDoS,Low,Open,Germany,Desktop,SIEM,343
6717,2025-01-31,user329,Credential Attack,Critical,Investigating,UK,Server,Email,103
6718,2025-05-20,user387,Ransomware,Low,Escalated,Singapore,Server,Email,233
6719,2025-04-21,user173,Ransomware,High,Investigating,Japan,Server,SIEM,452
6720,2025-01-28,user128,Data Exfiltration,High,Open,India,Cloud VM,Firewall,652
6721,2025-12-15,user291,Ransomware,High,Escalated,India,Server,Firewall,215
6722,2025-09-25,user490,Data Exfiltration,Medium,Escalated,USA,Desktop,Identity Provider,586
6723,2025-08-18,user211,Brute Force,Medium,Open,Germany,Server,Firewall,651
6724,2025-06-14,user207,Malware,Critical,Closed,USA,Server,Identity Provider,207
6725,2025-12-07,user470,Credential Attack,Medium,Investigating,Netherlands,Cloud VM,Web Gateway,376
6726,2025-05-06,user477,Malware,Low,Open,India,Cloud VM,Firewall,595
6727,2025-01-22,user160,Phishing,Critical,Open,UK,Server,Email,698
6728,2025-08-19,user17,Credential Attack,Medium,Investigating,UK,Desktop,SIEM,259
6729,2025-04-22,user40,Credential Attack,Low,Closed,Canada,Laptop,Firewall,646
6730,2025-08-14,user64,Brute Force,High,Escalated,UK,Laptop,SIEM,485
6731,2025-11-07,user438,DDoS,High,Closed,USA,Laptop,Email,511
6732,2025-03-11,user254,DDoS,Medium,Closed,USA,Server,Email,496
6733,2026-01-28,user173,Phishing,High,Escalated,Japan,Mobile,Endpoint,87
6734,2025-04-26,user74,DDoS,Medium,Investigating,Japan,Mobile,Email,642
6735,2025-08-03,user358,Insider Threat,Low,Escalated,Singapore,Desktop,SIEM,99
6736,2025-05-22,user180,Brute Force,Low,Escalated,Australia,Cloud VM,Identity Provider,448
6737,2026-02-03,user260,Data Exfiltration,Low,Closed,UAE,Cloud VM,Firewall,718
6738,2026-01-20,user230,Brute Force,Low,Escalated,USA,Desktop,Email,594
6739,2025-10-30,user293,Credential Attack,High,Open,UAE,Mobile,Identity Provider,494
6740,2025-01-01,user341,Brute Force,Medium,Open,UK,Desktop,Identity Provider,454
6741,2025-10-23,user442,Data Exfiltration,High,Investigating,Canada,Server,Endpoint,458
6742,2025-09-16,user435,DDoS,Critical,Open,India,Desktop,Web Gateway,563
6743,2025-09-12,user257,Phishing,Medium,Investigating,Singapore,Server,Web Gateway,319
6744,2026-01-13,user306,Malware,Medium,Escalated,Netherlands,Server,Web Gateway,671
6745,2025-09-19,user250,DDoS,Medium,Closed,UK,Laptop,Endpoint,600
6746,2025-03-14,user86,Data Exfiltration,Medium,Escalated,Netherlands,Mobile,Email,668
6747,2025-12-17,user106,Brute Force,Medium,Escalated,Netherlands,Server,Firewall,340
6748,2025-09-05,user362,Data Exfiltration,High,Closed,India,Cloud VM,Endpoint,271
6749,2026-01-18,user489,Data Exfiltration,Low,Open,Netherlands,Laptop,Endpoint,137
6750,2025-03-18,user89,Insider Threat,Critical,Investigating,India,Server,Email,146
6751,2025-03-25,user216,Data Exfiltration,Low,Closed,Australia,Laptop,Web Gateway,292
6752,2025-06-11,user190,Brute Force,Low,Investigating,Japan,Desktop,Identity Provider,439
6753,2025-08-05,user91,Ransomware,High,Investigating,UAE,Mobile,SIEM,7
6754,2025-04-14,user285,Ransomware,High,Open,UAE,Laptop,Email,55
6755,2025-03-15,user131,Insider Threat,Medium,Escalated,Canada,Laptop,Identity Provider,475
6756,2025-12-02,user301,Credential Attack,Medium,Escalated,Japan,Mobile,Web Gateway,255
6757,2025-12-03,user448,Credential Attack,High,Closed,Germany,Cloud VM,Endpoint,205
6758,2025-09-27,user229,Data Exfiltration,Medium,Closed,Netherlands,Mobile,Web Gateway,599
6759,2026-02-09,user272,Ransomware,Low,Open,UAE,Desktop,Web Gateway,449
6760,2025-10-03,user53,Data Exfiltration,Low,Closed,Germany,Server,Email,507
6761,2026-02-18,user424,Credential Attack,Medium,Escalated,Germany,Server,Endpoint,121
6762,2025-10-24,user310,Phishing,Medium,Investigating,Japan,Mobile,Email,687
6763,2025-04-11,user476,Credential Attack,Critical,Closed,Japan,Cloud VM,Identity Provider,364
6764,2025-01-30,user278,Data Exfiltration,Medium,Closed,Singapore,Mobile,Endpoint,552
6765,2025-02-15,user460,Phishing,Medium,Escalated,UAE,Mobile,Web Gateway,428
6766,2025-08-15,user344,Credential Attack,High,Escalated,USA,Cloud VM,Email,628
6767,2025-01-24,user184,Brute Force,Low,Escalated,Netherlands,Cloud VM,Web Gateway,238
6768,2025-04-22,user17,Insider Threat,Low,Escalated,Canada,Laptop,Identity Provider,439
6769,2025-03-22,user499,DDoS,Low,Open,India,Desktop,Endpoint,160
6770,2025-05-24,user285,Brute Force,Medium,Escalated,Australia,Laptop,Web Gateway,554
6771,2025-05-21,user400,Malware,Medium,Escalated,Singapore,Laptop,Endpoint,149
6772,2025-10-25,user155,Phishing,Medium,Investigating,UAE,Desktop,Firewall,483
6773,2025-07-26,user435,Credential Attack,Medium,Investigating,UAE,Desktop,SIEM,681
6774,2025-12-25,user268,Insider Threat,Low,Escalated,UK,Cloud VM,Identity Provider,311
6775,2025-04-27,user261,Insider Threat,Medium,Open,India,Cloud VM,Web Gateway,607
6776,2025-09-19,user220,Data Exfiltration,High,Closed,Canada,Server,Identity Provider,21
6777,2025-06-17,user34,DDoS,Medium,Investigating,Netherlands,Mobile,Identity Provider,233
6778,2025-06-26,user370,Brute Force,Medium,Closed,Canada,Server,Endpoint,395
6779,2025-05-31,user317,Data Exfiltration,Low,Open,UAE,Mobile,Identity Provider,592
6780,2025-11-06,user326,Brute Force,Medium,Closed,UK,Desktop,Identity Provider,444
6781,2025-06-07,user446,Data Exfiltration,High,Open,Australia,Desktop,Endpoint,39
6782,2025-01-06,user76,Brute Force,Low,Escalated,Australia,Laptop,SIEM,434
6783,2026-02-17,user448,Brute Force,High,Escalated,Japan,Desktop,Web Gateway,713
6784,2025-01-20,user460,Insider Threat,Low,Investigating,Germany,Cloud VM,SIEM,669
6785,2025-11-01,user347,Phishing,Low,Escalated,Netherlands,Laptop,Endpoint,43
6786,2025-09-12,user176,Phishing,Low,Escalated,Japan,Cloud VM,Identity Provider,87
6787,2025-06-28,user188,Insider Threat,Critical,Closed,Japan,Desktop,Endpoint,269
6788,2025-05-12,user164,Insider Threat,Critical,Investigating,UK,Desktop,Endpoint,135
6789,2025-02-19,user156,DDoS,Low,Open,Germany,Cloud VM,Web Gateway,593
6790,2025-07-11,user336,Malware,Critical,Escalated,Japan,Cloud VM,Endpoint,218
6791,2025-01-27,user123,Malware,Low,Investigating,Japan,Laptop,SIEM,18
6792,2025-06-28,user378,Data Exfiltration,Medium,Open,India,Mobile,Endpoint,426
6793,2025-02-27,user334,Malware,High,Escalated,Canada,Laptop,Identity Provider,519
6794,2025-11-28,user58,Malware,Medium,Closed,India,Mobile,Web Gateway,620
6795,2025-04-28,user427,Ransomware,Low,Investigating,UK,Cloud VM,SIEM,536
6796,2025-10-26,user309,Data Exfiltration,Low,Closed,India,Desktop,Web Gateway,298
6797,2025-01-29,user185,Ransomware,Low,Investigating,India,Server,SIEM,58
6798,2025-10-14,user480,Credential Attack,High,Open,UK,Mobile,Email,273
6799,2025-12-26,user374,Insider Threat,High,Escalated,Australia,Server,Web Gateway,569
6800,2025-02-04,user281,DDoS,Low,Open,Japan,Desktop,Web Gateway,443
6801,2025-06-30,user158,Brute Force,Low,Closed,UAE,Laptop,Identity Provider,386
6802,2025-05-10,user262,Brute Force,Low,Escalated,India,Server,SIEM,394
6803,2025-03-20,user116,Phishing,High,Open,Australia,Mobile,Email,603
6804,2025-11-29,user159,DDoS,Medium,Open,Australia,Laptop,Email,146
6805,2026-02-04,user345,Credential Attack,Critical,Open,Singapore,Mobile,Identity Provider,388
6806,2025-07-12,user222,Phishing,High,Investigating,India,Server,Web Gateway,26
6807,2025-09-19,user437,Insider Threat,Medium,Escalated,Singapore,Server,SIEM,555
